nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.160793989896774292e-01,-1.180965974926948547e-01,-6.410724669694900513e-02,-6.638701260089874268e-02,-6.185777857899665833e-02,-2.738553099334239960e-02,-3.087501786649227142e-02,-7.976014167070388794e-03,3.107455000281333923e-02,2.118629030883312225e-02,-3.554865717887878418e-02,-4.942451044917106628e-02,1.022206060588359833e-02,6.929869204759597778e-02,8.517675846815109253e-02,7.689031213521957397e-02,6.566886603832244873e-02,3.774661943316459656e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.671132028102874756e-03,-6.423652172088623047e-02,-5.321047827601432800e-02,1.582112722098827362e-02,6.491868291050195694e-03,-3.201003000140190125e-02,-5.061896145343780518e-02,-6.095582246780395508e-02,-8.654250204563140869e-02,-9.308554232120513916e-02,-9.660850465297698975e-02,-1.129907518625259399e-01,-1.045390143990516663e-01,-1.483766082674264908e-02,1.215258017182350159e-01,2.015082687139511108e-01,1.958889365196228027e-01,1.536195725202560425e-01,1.042871847748756409e-01,5.624091625213623047e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.097543612122535706e-02,4.463395848870277405e-02,1.287578232586383820e-02,4.376855120062828064e-02,6.581694632768630981e-02,3.299403935670852661e-02,-2.888695802539587021e-03,-4.516532644629478455e-02,-9.559542685747146606e-02,-1.323793679475784302e-01,-1.338202059268951416e-01,-1.315687298774719238e-01,-1.256507933139801025e-01,-5.372223258018493652e-02,5.730258300900459290e-02,1.344181448221206665e-01,1.499329060316085815e-01,1.362073570489883423e-01,1.123385652899742126e-01,6.542509049177169800e-02,9.241360239684581757e-03
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.620501980185508728e-02,1.948577351868152618e-02,7.853558659553527832e-02,1.481483429670333862e-01,1.269464492797851562e-01,8.160547167062759399e-02,4.422358050942420959e-02,-1.192860677838325500e-02,-6.901779770851135254e-02,-1.161176860332489014e-01,-1.161367520689964294e-01,-7.938317209482192993e-02,-1.466273143887519836e-02,6.852720677852630615e-02,1.155187189579010010e-01,8.467034995555877686e-02,3.104556351900100708e-02,1.407699473202228546e-02,1.288598403334617615e-02,-1.551137864589691162e-02,-4.943393915891647339e-02
nan,nan,nan,nan,nan,nan,-9.167897701263427734e-02,-4.690536856651306152e-02,4.500393196940422058e-02,-1.798253320157527924e-02,-2.499290555715560913e-02,8.204498142004013062e-02,1.698210686445236206e-01,1.484469175338745117e-01,8.135603368282318115e-02,2.662471123039722443e-02,3.391834441572427750e-03,-6.378960795700550079e-03,-3.830042481422424316e-02,-5.381594598293304443e-02,-4.380402620881795883e-03,7.535253465175628662e-02,1.155271083116531372e-01,9.267804771661758423e-02,2.168623916804790497e-02,-4.013606905937194824e-02,-6.313613802194595337e-02,-7.382516562938690186e-02,-8.469902724027633667e-02,-6.875372678041458130e-02
nan,nan,nan,nan,nan,nan,7.713317126035690308e-02,4.612679407000541687e-02,-3.156278654932975769e-02,-8.188225328922271729e-02,-4.315507039427757263e-02,2.898900024592876434e-02,8.579685539007186890e-02,7.522583752870559692e-02,-7.133459672331809998e-03,-3.768920898437500000e-02,1.954635605216026306e-02,7.351601868867874146e-02,5.331641435623168945e-02,-1.307087950408458710e-03,2.323137130588293076e-03,2.132263593375682831e-02,2.121303230524063110e-03,-4.108523949980735779e-02,-7.891929894685745239e-02,-1.034125834703445435e-01,-1.255103796720504761e-01,-1.306229531764984131e-01,-1.018009483814239502e-01,-4.435374587774276733e-02
nan,nan,nan,nan,nan,nan,1.045811176300048828e-01,4.246340319514274597e-02,-1.257587224245071411e-02,-1.260058209300041199e-02,-1.357500627636909485e-02,-5.841406434774398804e-02,-9.100263565778732300e-02,-1.089867800474166870e-01,-1.350885927677154541e-01,-9.555713832378387451e-02,1.570760086178779602e-02,9.283964335918426514e-02,6.780183315277099609e-02,-1.461442466825246811e-02,-5.955265462398529053e-02,-9.282504767179489136e-02,-1.371925920248031616e-01,-1.765774786472320557e-01,-1.874560862779617310e-01,-1.793313622474670410e-01,-1.804506927728652954e-01,-1.494070738554000854e-01,-7.507205754518508911e-02,-1.088019460439682007e-03
nan,nan,nan,nan,1.924377083778381348e-01,2.210395038127899170e-02,-1.184257119894027710e-02,2.304540947079658508e-03,5.722733214497566223e-02,6.245334073901176453e-02,7.707413751631975174e-03,-1.294587850570678711e-01,-2.221433520317077637e-01,-2.322285771369934082e-01,-1.757177412509918213e-01,-8.440509438514709473e-02,5.098660476505756378e-03,5.841838568449020386e-02,6.128493323922157288e-02,1.976606063544750214e-02,-4.538036882877349854e-02,-1.142810732126235962e-01,-1.701649874448776245e-01,-2.081240564584732056e-01,-2.127975374460220337e-01,-1.948146671056747437e-01,-1.793567538261413574e-01,-1.411442905664443970e-01,-7.069621235132217407e-02,9.063758887350559235e-03
nan,nan,nan,1.891243904829025269e-01,6.175535265356302261e-03,-2.458400651812553406e-02,-1.832040399312973022e-02,1.494886353611946106e-02,3.546417504549026489e-02,3.483486920595169067e-02,-6.574519444257020950e-03,-9.141725301742553711e-02,-1.573096066713333130e-01,-1.756069213151931763e-01,-1.239954382181167603e-01,-5.652572214603424072e-02,-3.150903061032295227e-02,-1.985007524490356445e-02,3.540926426649093628e-02,9.123335778713226318e-02,6.186936423182487488e-02,-3.133702650666236877e-02,-1.192673146724700928e-01,-1.625927239656448364e-01,-1.688407808542251587e-01,-1.599220484495162964e-01,-1.424999386072158813e-01,-1.126821190118789673e-01,-7.123979926109313965e-02,-1.590114459395408630e-02
nan,nan,nan,-7.115463167428970337e-02,-6.381216645240783691e-02,1.288772001862525940e-02,-6.278584711253643036e-03,-3.001996874809265137e-02,-5.543057993054389954e-02,-4.549091309309005737e-02,-3.313058614730834961e-02,-2.854991145431995392e-02,-4.913770034909248352e-02,-8.653964847326278687e-02,-9.866292029619216919e-02,-1.136511862277984619e-01,-1.313000321388244629e-01,-1.006291285157203674e-01,1.002190262079238892e-02,1.307493001222610474e-01,1.568103432655334473e-01,9.257172048091888428e-02,1.322416961193084717e-02,-3.306576237082481384e-02,-6.256177276372909546e-02,-7.929374277591705322e-02,-6.397857517004013062e-02,-3.444242849946022034e-02,-2.636387199163436890e-02,-3.471469879150390625e-02
