1.414213553013237883e+37,1.414213553013237883e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237175e+37,1.414213553013237647e+37,1.414213553013237883e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237883e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013238119e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237175e+37,1.414213553013236938e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237883e+37,1.266829625640574282e+37,6.867629323107289396e+36,5.640940097512760647e+36
1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013237883e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237175e+37,1.414213553013237411e+37,1.414213553013237175e+37,1.414213553013236938e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.244300708561563318e+37,5.087290382216174090e+36,3.499320054633973109e-01,3.664636182625400362e-01,3.683168987400521344e-01
1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237883e+37,1.414213553013237883e+37,1.414213553013237411e+37,1.133746867989782913e+36,3.111815089076727103e-01,3.602489417203191824e-01,4.521644647844969556e-01,4.163059520084893550e-01,5.375881629510749216e-01
1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013237175e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.177869695229537437e+37,2.292840930965765342e+36,2.292840930964611314e+36,1.177869695229350432e+37,3.612009547947986898e-01,4.934287063656241923e-01,4.828071767224974553e-01,5.171858743874939712e-01,5.625581796986999228e-01,5.951863620548724088e-01
1.414213553013237175e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237883e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.161897685536226992e+37,1.123155912644635824e+36,1.384097754605483621e-01,1.684341465750414935e-01,2.106098265652738277e-01,4.185258830964198595e-01,5.433631348144623008e-01,6.021496882928339955e-01,5.770794130427060464e-01,5.671339928077869796e-01,5.432906758216433651e-01,4.996322406917965697e-01
1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013237175e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013236938e+37,1.414213553013237411e+37,1.060725349498602188e+37,7.298027102343002115e-02,1.199526349475035086e-01,1.155666530885908899e-01,1.639341566447326537e-01,2.122085436239240508e-01,3.714083964476621036e-01,6.917396762905609897e-01,6.422120862341784697e-01,5.530216717657600034e-01,4.733613592878541110e-01,3.881267172546562505e-01,3.328696599172386583e-01
1.414213553013237883e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013238119e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237883e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237175e+37,1.414213553013237175e+37,3.793814361713097237e+36,5.316681887307057180e-02,9.787499144461440925e-02,1.541806856210299337e-01,1.771510033257259198e-01,2.095110643292875663e-01,2.768732513679749707e-01,5.123740372840605017e-01,8.041881092574469925e-01,6.444868434611333852e-01,4.413882406325783103e-01,3.093906400603338991e-01,2.524255878549223620e-01,2.346287236226493600e-01
1.414213553013237411e+37,1.414213553013237883e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237647e+37,5.457796991918173136e+36,4.795839314588352248e-02,7.340254630398816704e-02,1.583611979088135058e-01,2.169774268863349231e-01,2.187046432534486551e-01,2.376430832867065246e-01,3.455879407533382630e-01,6.933969866535443227e-01,7.547877377055859371e-01,4.822274209947653434e-01,2.729237229888897831e-01,1.914325316004146793e-01,1.817545374182460149e-01,1.841989127132127035e-01
1.414213553013237411e+37,1.414213553013237175e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237175e+37,1.414213553013237175e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,4.934612625602963513e+36,4.962120704489367262e-02,5.423130992201526113e-02,1.214772217694266437e-01,2.142553496174420258e-01,2.874630032533165847e-01,2.167528582738229015e-01,3.277610535865255748e-01,5.408146098822933512e-01,7.239970938426515401e-01,5.640568358990488695e-01,3.016325674102660614e-01,1.844292063305434104e-01,1.621403751108146107e-01,1.584508849734982128e-01,1.546417216797341398e-01
1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237883e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013237647e+37,3.976920638790567425e-02,3.690719518062846038e-02,8.169527193087754158e-02,1.943415581505524570e-01,2.788741110119077882e-01,2.949530672983255997e-01,2.014343346742247798e-01,5.097008982550990108e-01,6.864757326496998546e-01,6.000391388086097066e-01,3.469010919251239722e-01,1.785582463670396525e-01,1.119391327244453754e-01,1.005611178828897945e-01,9.958437111871171199e-02,1.220962059481994905e-01
1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237411e+37,1.414213553013237647e+37,1.414213553013237647e+37,1.414213553013237411e+37,4.491844245218442472e-02,5.886952543653584807e-02,1.455394232434810975e-01,2.624671665481488336e-01,3.208692930525186005e-01,2.834507191825852424e-01,3.355410527727455405e-01,6.749546957498505639e-01,6.403179811433448165e-01,3.981893998297459936e-01,1.715553930036484709e-01,1.380819723483912298e-01,1.314246782908659872e-01,1.076821382469267119e-01,1.034907360133851817e-01,1.405782382146795462e-01
